id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date,state
XD.1617.,XD,1617,,DP,46.486605,-121.834492,1146.5,2014.203,2014.208,Washington
XD.1618.,XD,1618,,DP,46.488229,-121.832824,1148.0,2014.204,2014.208,Washington
XD.1619.,XD,1619,,DP,46.485541,-121.826421,1206.2,2014.204,2014.208,Washington
XD.1620.,XD,1620,,DP,46.485259,-121.824793,1203.5,2014.204,2014.208,Washington
XD.1621.,XD,1621,,DP,46.487085,-121.822453,1205.1,2014.204,2014.208,Washington
XD.1622.,XD,1622,,DP,46.487663,-121.822345,1210.3,2014.204,2014.208,Washington
XD.1623.,XD,1623,,DP,46.488226,-121.820801,1189.7,2014.204,2014.208,Washington
XD.1624.,XD,1624,,DP,46.488942,-121.819134,1189.7,2014.204,2014.208,Washington
XD.1625.,XD,1625,,DP,46.489248,-121.817299,1191.5,2014.204,2014.208,Washington
XD.1626.,XD,1626,,DP,46.489145,-121.813923,1184.9,2014.204,2014.208,Washington
XD.1627.,XD,1627,,DP,46.489107,-121.81101,1165.6,2014.204,2014.208,Washington
XD.1628.,XD,1628,,DP,46.489408,-121.808717,1160.4,2014.204,2014.208,Washington
XD.1629.,XD,1629,,DP,46.487843,-121.803298,1141.1,2014.204,2014.208,Washington
XD.1630.,XD,1630,,DP,46.515021,-121.843073,291.7,2014.203,2014.208,Washington
XD.1631.,XD,1631,,DP,46.515039,-121.840017,294.3,2014.203,2014.208,Washington
XD.1632.,XD,1632,,DP,46.513386,-121.834044,286.2,2014.203,2014.208,Washington
XD.1633.,XD,1633,,DP,46.51256,-121.829681,283.6,2014.203,2014.208,Washington
XD.1634.,XD,1634,,DP,46.513246,-121.827908,287.5,2014.203,2014.208,Washington
XD.1635.,XD,1635,,DP,46.514982,-121.825432,308.3,2014.203,2014.208,Washington
XD.1636.,XD,1636,,DP,46.515908,-121.823984,304.3,2014.203,2014.208,Washington
XD.1637.,XD,1637,,DP,46.517055,-121.820986,309.4,2014.203,2014.208,Washington
XD.1638.,XD,1638,,DP,46.517318,-121.819366,300.8,2014.203,2014.208,Washington
XD.1640.,XD,1640,,DP,46.516632,-121.811575,327.7,2014.203,2014.208,Washington
XD.1641.,XD,1641,,DP,46.515938,-121.807472,303.1,2014.203,2014.208,Washington
XD.1642.,XD,1642,,DP,46.51783,-121.805515,302.8,2014.203,2014.208,Washington
XD.1643.,XD,1643,,DP,46.518278,-121.80401,300.1,2014.203,2014.208,Washington
XD.1644.,XD,1644,,DP,46.519113,-121.80147,298.9,2014.203,2014.208,Washington
XD.1645.,XD,1645,,DP,46.519391,-121.799512,294.5,2014.203,2014.208,Washington
XD.1646.,XD,1646,,DP,46.520044,-121.796132,292.5,2014.203,2014.208,Washington
XD.1647.,XD,1647,,DP,46.520433,-121.795293,290.6,2014.203,2014.208,Washington
XD.1648.,XD,1648,,DP,46.521244,-121.79327,286.2,2014.203,2014.208,Washington
XD.1649.,XD,1649,,DP,46.522159,-121.790984,282.6,2014.203,2014.208,Washington
XD.1650.,XD,1650,,DP,46.52282,-121.789657,294.5,2014.203,2014.208,Washington
XD.1651.,XD,1651,,DP,46.524303,-121.788712,289.1,2014.203,2014.208,Washington
XD.1652.,XD,1652,,DP,46.526165,-121.786206,286.3,2014.203,2014.208,Washington
XD.1653.,XD,1653,,DP,46.526641,-121.785005,290.5,2014.203,2014.208,Washington
XD.1654.,XD,1654,,DP,46.5293,-121.781494,292.8,2014.203,2014.208,Washington
XD.1655.,XD,1655,,DP,46.530073,-121.77829,296.5,2014.203,2014.208,Washington
XD.1656.,XD,1656,,DP,46.530093,-121.777153,300.4,2014.203,2014.208,Washington
XD.1657.,XD,1657,,DP,46.530522,-121.77343,293.3,2014.203,2014.208,Washington
XD.1658.,XD,1658,,DP,46.531033,-121.77198,298.5,2014.203,2014.208,Washington
XD.1659.,XD,1659,,DP,46.531557,-121.771194,291.9,2014.203,2014.208,Washington
XD.1660.,XD,1660,,DP,46.533342,-121.768854,295.2,2014.203,2014.208,Washington
XD.1661.,XD,1661,,DP,46.534252,-121.766726,289.6,2014.202,2014.208,Washington
XD.1662.,XD,1662,,DP,46.535753,-121.765636,287.4,2014.202,2014.208,Washington
XD.1663.,XD,1663,,DP,46.537329,-121.763309,290.0,2014.202,2014.208,Washington
XD.1664.,XD,1664,,DP,46.537927,-121.760926,289.3,2014.202,2014.208,Washington
XD.1665.,XD,1665,,DP,46.538437,-121.759347,295.9,2014.202,2014.208,Washington
XD.1666.,XD,1666,,DP,46.538776,-121.75843,294.7,2014.202,2014.208,Washington
XD.1667.,XD,1667,,DP,46.539569,-121.756727,295.3,2014.202,2014.208,Washington
XD.1668.,XD,1668,,DP,46.540282,-121.755422,303.7,2014.202,2014.208,Washington
XD.1669.,XD,1669,,DP,46.540963,-121.754398,301.0,2014.202,2014.208,Washington
XD.1670.,XD,1670,,DP,46.541957,-121.752202,309.1,2014.202,2014.208,Washington
XD.1671.,XD,1671,,DP,46.543748,-121.750284,301.6,2014.202,2014.208,Washington
XD.1672.,XD,1672,,DP,46.54605,-121.74732,297.2,2014.202,2014.208,Washington
XD.1673.,XD,1673,,DP,46.546692,-121.746089,300.1,2014.202,2014.208,Washington
XD.1674.,XD,1674,,DP,46.548074,-121.743981,304.0,2014.202,2014.208,Washington
XD.1675.,XD,1675,,DP,46.549172,-121.741921,297.2,2014.202,2014.208,Washington
XD.1676.,XD,1676,,DP,46.550372,-121.739907,299.8,2014.202,2014.208,Washington
XD.1677.,XD,1677,,DP,46.551425,-121.738298,299.7,2014.202,2014.208,Washington
XD.1678.,XD,1678,,DP,46.552127,-121.737095,299.1,2014.202,2014.208,Washington
XD.1679.,XD,1679,,DP,46.553165,-121.735123,302.9,2014.202,2014.208,Washington
XD.1680.,XD,1680,,DP,46.554199,-121.733255,304.7,2014.202,2014.208,Washington
XD.1681.,XD,1681,,DP,46.555166,-121.731255,294.6,2014.202,2014.208,Washington
XD.1682.,XD,1682,,DP,46.555804,-121.729959,297.9,2014.202,2014.208,Washington
XD.1683.,XD,1683,,DP,46.557131,-121.727363,295.0,2014.202,2014.208,Washington
XD.1684.,XD,1684,,DP,46.558091,-121.725522,301.1,2014.202,2014.208,Washington
XD.1685.,XD,1685,,DP,46.5594,-121.723002,304.5,2014.202,2014.208,Washington
XD.1686.,XD,1686,,DP,46.559939,-121.722024,304.2,2014.202,2014.208,Washington
XD.1687.,XD,1687,,DP,46.56104,-121.719946,302.5,2014.202,2014.208,Washington
XD.1688.,XD,1688,,DP,46.562017,-121.718072,305.7,2014.202,2014.208,Washington
XD.1689.,XD,1689,,DP,46.563149,-121.715784,313.1,2014.202,2014.208,Washington
XD.1690.,XD,1690,,DP,46.564188,-121.713995,318.7,2014.202,2014.208,Washington
XD.1691.,XD,1691,,DP,46.565082,-121.711726,325.9,2014.202,2014.208,Washington
XD.1692.,XD,1692,,DP,46.56607,-121.71049,315.0,2014.202,2014.208,Washington
XD.1693.,XD,1693,,DP,46.567097,-121.708289,327.6,2014.202,2014.208,Washington
XD.1694.,XD,1694,,DP,46.567862,-121.706853,320.9,2014.202,2014.208,Washington
XD.1695.,XD,1695,,DP,46.568873,-121.704809,315.2,2014.202,2014.208,Washington
XD.1696.,XD,1696,,DP,46.569896,-121.702898,314.7,2014.202,2014.208,Washington
XD.1697.,XD,1697,,DP,46.571011,-121.700813,316.0,2014.202,2014.208,Washington
XD.1699.,XD,1699,,DP,46.572644,-121.697514,318.6,2014.202,2014.208,Washington
XD.1700.,XD,1700,,DP,46.573233,-121.696353,315.0,2014.202,2014.208,Washington
XD.17001.,XD,17001,,DP,46.301094,-122.083466,1132.5,2014.203,2014.208,Washington
XD.17002.,XD,17002,,DP,46.30296,-122.083173,1125.1,2014.203,2014.208,Washington
XD.17003.,XD,17003,,DP,46.304876,-122.082111,1117.1,2014.203,2014.208,Washington
XD.17004.,XD,17004,,DP,46.306871,-122.080306,1112.2,2014.203,2014.208,Washington
XD.17005.,XD,17005,,DP,46.308932,-122.080414,1097.0,2014.203,2014.208,Washington
XD.17006.,XD,17006,,DP,46.312093,-122.080577,1052.1,2014.203,2014.208,Washington
XD.17007.,XD,17007,,DP,46.317048,-122.079127,1002.7,2014.203,2014.208,Washington
XD.17008.,XD,17008,,DP,46.319003,-122.07765,1000.6,2014.203,2014.208,Washington
XD.17009.,XD,17009,,DP,46.3238,-122.073582,1002.0,2014.203,2014.208,Washington
XD.1701.,XD,1701,,DP,46.574482,-121.694036,318.2,2014.202,2014.208,Washington
XD.17010.,XD,17010,,DP,46.32709,-122.069938,1014.0,2014.203,2014.208,Washington
XD.17011.,XD,17011,,DP,46.328058,-122.069031,1023.1,2014.203,2014.208,Washington
XD.17012.,XD,17012,,DP,46.329987,-122.068047,1041.2,2014.203,2014.208,Washington
XD.17013.,XD,17013,,DP,46.331006,-122.067555,1056.0,2014.203,2014.208,Washington
XD.17014.,XD,17014,,DP,46.349694,-122.11084,854.3,2014.203,2014.208,Washington
XD.17015.,XD,17015,,DP,46.349231,-122.102297,887.9,2014.203,2014.208,Washington
XD.17016.,XD,17016,,DP,46.349959,-122.097867,884.5,2014.203,2014.208,Washington
XD.17017.,XD,17017,,DP,46.350335,-122.0953,887.8,2014.203,2014.208,Washington
XD.17018.,XD,17018,,DP,46.350902,-122.090634,905.8,2014.203,2014.208,Washington
XD.17019.,XD,17019,,DP,46.352054,-122.087935,914.6,2014.203,2014.208,Washington
XD.1702.,XD,1702,,DP,46.575361,-121.692488,311.4,2014.202,2014.208,Washington
XD.17020.,XD,17020,,DP,46.352333,-122.08406,926.5,2014.203,2014.208,Washington
XD.17021.,XD,17021,,DP,46.353026,-122.080167,948.1,2014.203,2014.208,Washington
XD.17022.,XD,17022,,DP,46.354128,-122.078133,952.2,2014.203,2014.208,Washington
XD.17023.,XD,17023,,DP,46.355962,-122.075709,970.8,2014.203,2014.208,Washington
XD.17024.,XD,17024,,DP,46.356233,-122.072417,980.6,2014.203,2014.208,Washington
XD.17025.,XD,17025,,DP,46.353945,-122.061697,1013.9,2014.203,2014.208,Washington
XD.17026.,XD,17026,,DP,46.357097,-122.062713,986.2,2014.203,2014.208,Washington
XD.17027.,XD,17027,,DP,46.358865,-122.061842,952.8,2014.203,2014.208,Washington
XD.17028.,XD,17028,,DP,46.361094,-122.063198,975.5,2014.203,2014.208,Washington
XD.17029.,XD,17029,,DP,46.360987,-122.058663,897.4,2014.203,2014.208,Washington
XD.1703.,XD,1703,,DP,46.577138,-121.690251,312.6,2014.202,2014.208,Washington
XD.17030.,XD,17030,,DP,46.362173,-122.054557,869.4,2014.203,2014.208,Washington
XD.17031.,XD,17031,,DP,46.364193,-122.054886,878.5,2014.203,2014.208,Washington
XD.17032.,XD,17032,,DP,46.366005,-122.055025,838.0,2014.203,2014.208,Washington
XD.17033.,XD,17033,,DP,46.368903,-122.055699,820.8,2014.203,2014.208,Washington
XD.17034.,XD,17034,,DP,46.370913,-122.054799,809.9,2014.203,2014.208,Washington
XD.17035.,XD,17035,,DP,46.372696,-122.055113,817.5,2014.203,2014.208,Washington
XD.17036.,XD,17036,,DP,46.374972,-122.056164,791.3,2014.203,2014.208,Washington
XD.17037.,XD,17037,,DP,46.382124,-122.063,734.5,2014.203,2014.208,Washington
XD.17038.,XD,17038,,DP,46.385187,-122.063912,733.8,2014.203,2014.208,Washington
XD.17039.,XD,17039,,DP,46.386051,-122.064269,738.3,2014.203,2014.208,Washington
XD.1704.,XD,1704,,DP,46.578107,-121.689442,310.1,2014.202,2014.208,Washington
XD.17040.,XD,17040,,DP,46.388925,-122.065651,698.4,2014.203,2014.208,Washington
XD.17041.,XD,17041,,DP,46.391792,-122.067326,676.0,2014.203,2014.208,Washington
XD.17042.,XD,17042,,DP,46.394113,-122.068052,663.7,2014.203,2014.208,Washington
XD.17043.,XD,17043,,DP,46.397203,-122.066458,667.4,2014.203,2014.208,Washington
XD.17044.,XD,17044,,DP,46.399211,-122.065869,658.6,2014.203,2014.208,Washington
XD.17045.,XD,17045,,DP,46.402038,-122.065521,702.6,2014.203,2014.208,Washington
XD.17046.,XD,17046,,DP,46.404241,-122.064451,673.1,2014.203,2014.208,Washington
XD.17047.,XD,17047,,DP,46.405948,-122.06304,651.8,2014.203,2014.208,Washington
XD.17048.,XD,17048,,DP,46.409113,-122.060061,668.3,2014.203,2014.208,Washington
XD.17049.,XD,17049,,DP,46.41103,-122.058693,687.6,2014.203,2014.208,Washington
XD.1705.,XD,1705,,DP,46.580186,-121.688326,311.6,2014.202,2014.208,Washington
XD.17050.,XD,17050,,DP,46.412133,-122.057886,695.8,2014.203,2014.208,Washington
XD.17051.,XD,17051,,DP,46.413856,-122.056137,700.5,2014.203,2014.208,Washington
XD.17052.,XD,17052,,DP,46.414793,-122.055123,709.3,2014.203,2014.208,Washington
XD.17053.,XD,17053,,DP,46.416039,-122.053482,714.0,2014.203,2014.208,Washington
XD.17054.,XD,17054,,DP,46.417925,-122.049436,729.1,2014.203,2014.208,Washington
XD.17055.,XD,17055,,DP,46.419031,-122.050022,730.0,2014.203,2014.208,Washington
XD.17056.,XD,17056,,DP,46.421144,-122.048654,749.1,2014.203,2014.208,Washington
XD.17057.,XD,17057,,DP,46.422787,-122.047614,720.4,2014.203,2014.208,Washington
XD.17058.,XD,17058,,DP,46.424133,-122.047211,748.0,2014.203,2014.208,Washington
XD.17059.,XD,17059,,DP,46.426321,-122.044571,701.3,2014.203,2014.208,Washington
XD.1706.,XD,1706,,DP,46.580965,-121.688157,312.1,2014.202,2014.208,Washington
XD.17060.,XD,17060,,DP,46.427989,-122.044787,701.9,2014.203,2014.208,Washington
XD.17061.,XD,17061,,DP,46.429228,-122.044215,696.5,2014.203,2014.208,Washington
XD.17062.,XD,17062,,DP,46.431608,-122.04378,662.3,2014.203,2014.208,Washington
XD.17063.,XD,17063,,DP,46.432917,-122.042954,658.8,2014.203,2014.208,Washington
XD.17064.,XD,17064,,DP,46.434713,-122.040594,629.9,2014.203,2014.208,Washington
XD.17065.,XD,17065,,DP,46.436078,-122.039184,603.8,2014.203,2014.208,Washington
XD.17066.,XD,17066,,DP,46.437887,-122.038489,583.6,2014.203,2014.208,Washington
XD.17067.,XD,17067,,DP,46.438959,-122.035673,557.2,2014.203,2014.208,Washington
XD.17068.,XD,17068,,DP,46.441004,-122.033012,555.9,2014.203,2014.208,Washington
XD.17069.,XD,17069,,DP,46.440931,-122.031127,530.7,2014.203,2014.208,Washington
XD.1707.,XD,1707,,DP,46.582947,-121.688049,310.6,2014.202,2014.208,Washington
XD.17070.,XD,17070,,DP,46.441641,-122.028952,515.9,2014.203,2014.208,Washington
XD.17071.,XD,17071,,DP,46.440898,-122.02609,513.4,2014.203,2014.208,Washington
XD.17072.,XD,17072,,DP,46.436637,-122.020997,450.2,2014.204,2014.208,Washington
XD.17073.,XD,17073,,DP,46.430847,-122.014096,474.2,2014.204,2014.208,Washington
XD.17074.,XD,17074,,DP,46.431023,-122.000593,463.5,2014.204,2014.208,Washington
XD.17075.,XD,17075,,DP,46.433513,-121.996111,356.7,2014.204,2014.208,Washington
XD.17076.,XD,17076,,DP,46.438204,-122.000298,332.4,2014.204,2014.208,Washington
XD.17077.,XD,17077,,DP,46.443195,-121.999442,326.5,2014.204,2014.208,Washington
XD.17078.,XD,17078,,DP,46.447473,-121.998562,351.2,2014.203,2014.208,Washington
XD.17079.,XD,17079,,DP,46.448864,-121.996682,339.4,2014.203,2014.208,Washington
XD.1708.,XD,1708,,DP,46.584038,-121.687966,312.7,2014.202,2014.208,Washington
XD.17080.,XD,17080,,DP,46.449627,-121.995748,331.0,2014.203,2014.208,Washington
XD.17081.,XD,17081,,DP,46.450792,-121.993729,324.0,2014.203,2014.208,Washington
XD.17082.,XD,17082,,DP,46.451314,-121.993278,326.5,2014.203,2014.208,Washington
XD.17083.,XD,17083,,DP,46.452238,-121.991832,330.0,2014.203,2014.208,Washington
XD.17084.,XD,17084,,DP,46.453152,-121.990908,333.2,2014.203,2014.208,Washington
XD.17085.,XD,17085,,DP,46.453103,-121.98766,337.3,2014.203,2014.208,Washington
XD.17086.,XD,17086,,DP,46.45334,-121.985798,344.6,2014.203,2014.208,Washington
XD.17087.,XD,17087,,DP,46.453344,-121.98413,335.3,2014.203,2014.208,Washington
XD.17088.,XD,17088,,DP,46.453263,-121.982008,338.2,2014.204,2014.208,Washington
XD.17089.,XD,17089,,DP,46.453618,-121.980783,335.0,2014.204,2014.208,Washington
XD.1709.,XD,1709,,DP,46.58621,-121.687169,312.0,2014.202,2014.208,Washington
XD.17090.,XD,17090,,DP,46.4542,-121.979274,336.5,2014.204,2014.208,Washington
XD.17091.,XD,17091,,DP,46.455275,-121.977141,366.4,2014.204,2014.208,Washington
XD.17092.,XD,17092,,DP,46.455476,-121.975003,349.0,2014.204,2014.208,Washington
XD.17093.,XD,17093,,DP,46.455654,-121.972806,348.2,2014.204,2014.208,Washington
XD.17094.,XD,17094,,DP,46.455943,-121.969789,364.4,2014.204,2014.208,Washington
XD.17095.,XD,17095,,DP,46.456291,-121.968142,353.4,2014.204,2014.208,Washington
XD.17096.,XD,17096,,DP,46.456405,-121.968019,341.5,2014.202,2014.208,Washington
XD.17097.,XD,17097,,DP,46.456772,-121.967199,347.5,2014.202,2014.208,Washington
XD.17098.,XD,17098,,DP,46.456889,-121.966051,349.6,2014.202,2014.208,Washington
XD.17099.,XD,17099,,DP,46.458269,-121.964212,340.2,2014.202,2014.208,Washington
XD.1710.,XD,1710,,DP,46.588159,-121.687524,315.7,2014.202,2014.208,Washington
XD.17100.,XD,17100,,DP,46.459133,-121.963154,349.3,2014.202,2014.208,Washington
XD.17101.,XD,17101,,DP,46.460067,-121.962334,340.8,2014.202,2014.208,Washington
XD.17102.,XD,17102,,DP,46.461122,-121.961218,355.8,2014.202,2014.208,Washington
XD.1711.,XD,1711,,DP,46.589956,-121.686286,320.5,2014.202,2014.208,Washington
XD.1712.,XD,1712,,DP,46.590708,-121.686425,323.5,2014.202,2014.208,Washington
XD.1713.,XD,1713,,DP,46.592191,-121.684967,318.4,2014.202,2014.208,Washington
XD.1714.,XD,1714,,DP,46.592896,-121.68472,321.2,2014.202,2014.208,Washington
XD.1715.,XD,1715,,DP,46.594074,-121.682954,316.0,2014.202,2014.208,Washington
XD.1716.,XD,1716,,DP,46.594909,-121.68207,317.4,2014.202,2014.208,Washington
XD.1718.,XD,1718,,DP,46.596743,-121.680815,318.0,2014.202,2014.208,Washington
XD.1719.,XD,1719,,DP,46.597899,-121.67855,321.7,2014.202,2014.208,Washington
XD.1720.,XD,1720,,DP,46.599276,-121.67773,322.7,2014.202,2014.208,Washington
XD.1721.,XD,1721,,DP,46.601149,-121.675517,321.4,2014.202,2014.208,Washington
XD.1722.,XD,1722,,DP,46.602174,-121.675319,322.3,2014.202,2014.208,Washington
XD.1723.,XD,1723,,DP,46.602861,-121.674087,322.1,2014.202,2014.208,Washington
XD.1724.,XD,1724,,DP,46.604006,-121.673622,323.3,2014.202,2014.208,Washington
XD.1725.,XD,1725,,DP,46.604962,-121.671893,321.0,2014.202,2014.208,Washington
XD.1726.,XD,1726,,DP,46.606275,-121.670823,320.8,2014.202,2014.208,Washington
XD.1727.,XD,1727,,DP,46.60708,-121.670517,324.8,2014.203,2014.208,Washington
XD.1728.,XD,1728,,DP,46.608197,-121.670366,328.4,2014.203,2014.208,Washington
XD.1729.,XD,1729,,DP,46.610059,-121.667955,317.6,2014.203,2014.208,Washington
XD.1730.,XD,1730,,DP,46.611349,-121.667956,324.8,2014.203,2014.208,Washington
XD.1731.,XD,1731,,DP,46.613493,-121.667022,338.2,2014.203,2014.208,Washington
XD.1732.,XD,1732,,DP,46.6154,-121.665943,338.6,2014.203,2014.208,Washington
XD.1733.,XD,1733,,DP,46.616069,-121.665645,338.6,2014.203,2014.208,Washington
XD.1734.,XD,1734,,DP,46.618145,-121.664019,345.9,2014.203,2014.208,Washington
XD.1736.,XD,1736,,DP,46.619559,-121.662931,347.1,2014.203,2014.208,Washington
XD.1737.,XD,1737,,DP,46.620409,-121.6623,343.1,2014.203,2014.208,Washington
XD.1738.,XD,1738,,DP,46.621135,-121.660995,344.7,2014.203,2014.208,Washington
XD.1739.,XD,1739,,DP,46.62327,-121.658953,339.2,2014.203,2014.208,Washington
XD.1740.,XD,1740,,DP,46.624388,-121.656758,336.6,2014.203,2014.208,Washington
XD.1741.,XD,1741,,DP,46.624862,-121.655828,332.9,2014.203,2014.208,Washington
XD.1742.,XD,1742,,DP,46.626915,-121.653511,340.3,2014.203,2014.208,Washington
XD.1743.,XD,1743,,DP,46.627911,-121.650633,337.6,2014.203,2014.208,Washington
XD.1744.,XD,1744,,DP,46.628598,-121.649508,340.0,2014.203,2014.208,Washington
XD.1745.,XD,1745,,DP,46.629496,-121.648084,340.9,2014.203,2014.208,Washington
XD.1746.,XD,1746,,DP,46.630584,-121.645934,344.3,2014.203,2014.208,Washington
XD.1747.,XD,1747,,DP,46.632284,-121.643409,353.1,2014.203,2014.208,Washington
XD.1748.,XD,1748,,DP,46.63367,-121.641985,358.3,2014.203,2014.208,Washington
XD.1749.,XD,1749,,DP,46.635722,-121.638655,358.2,2014.203,2014.208,Washington
XD.1750.,XD,1750,,DP,46.637593,-121.635479,370.0,2014.203,2014.208,Washington
XD.1751.,XD,1751,,DP,46.638819,-121.634297,350.8,2014.204,2014.208,Washington
XD.1752.,XD,1752,,DP,46.639453,-121.632734,378.3,2014.204,2014.208,Washington
XD.1753.,XD,1753,,DP,46.640677,-121.63103,359.2,2014.203,2014.208,Washington
XD.1754.,XD,1754,,DP,46.641336,-121.629057,367.2,2014.203,2014.208,Washington
XD.1755.,XD,1755,,DP,46.642306,-121.62726,368.1,2014.203,2014.208,Washington
XD.1756.,XD,1756,,DP,46.643333,-121.624034,367.9,2014.203,2014.208,Washington
XD.1757.,XD,1757,,DP,46.64454,-121.621752,374.9,2014.203,2014.208,Washington
XD.1758.,XD,1758,,DP,46.645786,-121.619961,372.4,2014.203,2014.208,Washington
XD.1759.,XD,1759,,DP,46.64723,-121.618305,383.5,2014.204,2014.208,Washington
XD.1760.,XD,1760,,DP,46.648193,-121.615908,368.8,2014.203,2014.208,Washington
XD.1761.,XD,1761,,DP,46.648823,-121.613228,376.7,2014.203,2014.208,Washington
XD.1762.,XD,1762,,DP,46.649853,-121.61032,376.3,2014.203,2014.208,Washington
XD.1763.,XD,1763,,DP,46.650517,-121.608673,381.7,2014.204,2014.208,Washington
XD.1764.,XD,1764,,DP,46.651222,-121.607232,364.5,2014.204,2014.208,Washington
XD.1766.,XD,1766,,DP,46.653054,-121.604737,388.2,2014.204,2014.208,Washington
XD.1767.,XD,1767,,DP,46.653682,-121.603876,382.7,2014.204,2014.208,Washington
XD.1769.,XD,1769,,DP,46.656429,-121.603002,392.6,2014.204,2014.208,Washington
XD.1770.,XD,1770,,DP,46.659299,-121.601263,410.4,2014.204,2014.208,Washington
XD.1771.,XD,1771,,DP,46.661294,-121.600035,411.0,2014.204,2014.208,Washington
XD.1772.,XD,1772,,DP,46.662633,-121.598032,422.5,2014.204,2014.208,Washington
XD.1773.,XD,1773,,DP,46.664162,-121.596352,433.4,2014.204,2014.208,Washington
XD.1775.,XD,1775,,DP,46.66705,-121.594917,475.8,2014.204,2014.208,Washington
XD.1776.,XD,1776,,DP,46.667822,-121.594035,481.4,2014.204,2014.208,Washington
XD.1777.,XD,1777,,DP,46.669579,-121.589343,457.1,2014.204,2014.208,Washington
XD.1778.,XD,1778,,DP,46.670069,-121.587035,441.6,2014.204,2014.208,Washington
XD.1779.,XD,1779,,DP,46.670833,-121.585444,446.3,2014.204,2014.208,Washington
XD.1780.,XD,1780,,DP,46.671409,-121.584317,442.9,2014.204,2014.208,Washington
XD.1783.,XD,1783,,DP,46.673544,-121.579267,453.8,2014.204,2014.208,Washington
XD.1784.,XD,1784,,DP,46.674387,-121.57771,498.7,2014.204,2014.208,Washington
XD.1785.,XD,1785,,DP,46.675868,-121.576894,470.1,2014.204,2014.208,Washington
XD.1786.,XD,1786,,DP,46.677371,-121.5759,458.3,2014.204,2014.208,Washington
XD.1787.,XD,1787,,DP,46.679551,-121.575086,429.6,2014.204,2014.208,Washington
XD.1788.,XD,1788,,DP,46.680372,-121.57485,471.8,2014.204,2014.208,Washington
XD.1789.,XD,1789,,DP,46.682663,-121.574613,460.4,2014.204,2014.208,Washington
XD.1790.,XD,1790,,DP,46.686497,-121.578877,490.3,2014.204,2014.208,Washington
XD.1791.,XD,1791,,DP,46.687493,-121.580185,476.7,2014.204,2014.208,Washington
XD.1792.,XD,1792,,DP,46.6847,-121.57644,470.0,2014.204,2014.208,Washington
XD.1793.,XD,1793,,DP,46.689599,-121.580388,487.2,2014.204,2014.208,Washington
XD.1794.,XD,1794,,DP,46.692847,-121.577493,486.4,2014.204,2014.208,Washington
XD.1795.,XD,1795,,DP,46.694619,-121.578621,477.7,2014.204,2014.208,Washington
XD.1796.,XD,1796,,DP,46.69366,-121.569727,561.3,2014.204,2014.208,Washington
XD.1797.,XD,1797,,DP,46.695938,-121.566919,587.3,2014.204,2014.208,Washington
XD.1798.,XD,1798,,DP,46.69871,-121.561322,657.2,2014.204,2014.208,Washington
XD.1799.,XD,1799,,DP,46.69591,-121.562224,594.1,2014.204,2014.208,Washington
XD.1800.,XD,1800,,DP,46.697078,-121.562178,624.4,2014.204,2014.208,Washington
XD.18001.,XD,18001,,DP,46.247481,-122.077204,1111.6,2014.202,2014.208,Washington
XD.18002.,XD,18002,,DP,46.24801,-122.075216,1118.2,2014.202,2014.208,Washington
XD.18003.,XD,18003,,DP,46.247041,-122.070507,1128.2,2014.202,2014.208,Washington
XD.18004.,XD,18004,,DP,46.24378,-122.066137,1107.3,2014.202,2014.208,Washington
XD.18005.,XD,18005,,DP,46.244268,-122.063026,1103.5,2014.202,2014.208,Washington
XD.18006.,XD,18006,,DP,46.262939,-122.077956,1109.7,2014.202,2014.208,Washington
XD.18007.,XD,18007,,DP,46.266444,-122.077758,1081.3,2014.202,2014.208,Washington
XD.18008.,XD,18008,,DP,46.272965,-122.082624,1048.8,2014.202,2014.208,Washington
XD.18009.,XD,18009,,DP,46.276799,-122.082709,1043.3,2014.202,2014.208,Washington
XD.1801.,XD,1801,,DP,46.698099,-121.561923,618.1,2014.204,2014.208,Washington
XD.18010.,XD,18010,,DP,46.279371,-122.081512,1108.3,2014.202,2014.208,Washington
XD.18011.,XD,18011,,DP,46.271151,-122.069232,1254.7,2014.202,2014.208,Washington
XD.18012.,XD,18012,,DP,46.26962,-122.065271,1286.1,2014.202,2014.208,Washington
XD.18013.,XD,18013,,DP,46.270657,-122.064029,1282.5,2014.202,2014.208,Washington
XD.18014.,XD,18014,,DP,46.266868,-122.054995,1253.5,2014.202,2014.208,Washington
XD.18015.,XD,18015,,DP,46.267252,-122.052322,1245.9,2014.202,2014.208,Washington
XD.18016.,XD,18016,,DP,46.267923,-122.050622,1236.6,2014.202,2014.208,Washington
XD.18017.,XD,18017,,DP,46.267833,-122.049001,1250.5,2014.202,2014.208,Washington
XD.18018.,XD,18018,,DP,46.26888,-122.044232,1218.3,2014.202,2014.208,Washington
XD.18019.,XD,18019,,DP,46.258101,-122.006132,721.1,2014.203,2014.208,Washington
XD.1802.,XD,1802,,DP,46.700803,-121.560439,645.7,2014.204,2014.208,Washington
XD.18020.,XD,18020,,DP,46.254985,-122.002264,711.1,2014.203,2014.208,Washington
XD.18021.,XD,18021,,DP,46.255411,-122.000318,723.6,2014.203,2014.208,Washington
XD.18022.,XD,18022,,DP,46.253067,-121.99611,757.4,2014.203,2014.208,Washington
XD.18023.,XD,18023,,DP,46.25168,-121.991792,774.2,2014.203,2014.208,Washington
